NSpins,T,E_mean,Cv,Cv_err,F_approx,F_exact,m_running_mean,tau_int,Mean Energy Difference
64,2.0,-0.45583125,0.193914069375,0.003653685389967434,-1.8421256111198905,-1.6265233750364458,0.002053977272727273,1.774747518880874,-0.0014001400140014
64,2.5,-0.373396875,0.1385256831,0.0024557305886485693,-2.106264826399863,-1.927751664869444,-0.0025397727272727273,1.5710955769928274,-0.00020002000200020003
64,3.0,-0.318925,0.09786200444444443,0.0015865133012923753,-2.398366541679836,-2.2431102605562163,0.0004715909090909091,1.3139297882810124,-0.0016001600160016002
64,3.5,-0.27404375,0.07541236551020408,0.0012255664336781147,-2.7000588819598086,-2.5669699291282013,0.0005568181818181819,1.3203870154819066,-0.0012001200120012002
64,4.0,-0.242009375,0.0573633496484375,0.0008686147943756673,-3.014598097239781,-2.8963079367204267,0.0006732954545454545,1.1463194328558894,0.0008000800080008001
64,4.5,-0.213465625,0.046011744413580254,0.0007068468565026139,-3.332627937519754,-3.2293707939263765,-3.9772727272727275e-05,1.1798642031891218,0.001000100010001
64,5.0,-0.196984375,0.038461219375,0.0005929378921822992,-3.6627202777997265,-3.5650762619997636,-0.0014204545454545455,1.1882031807363882,0.00040004000400040005
128,1.0,-0.7575671875,0.41865167218750005,0.01449358544996658,-1.4507143680599452,-1.1269280110429722,0.014865056818181819,5.989021012026425,-0.002000200020002
128,1.5,-0.5765375,0.29015940888888886,0.007018175955488038,-1.6162582708399178,-1.3509437876163224,0.0029673295454545456,2.9242747562500764,0.0034003400340034003
128,2.0,-0.4578484375,0.197928239921875,0.0038613146866572226,-1.8441427986198906,-1.6265233750364458,-0.0025553977272727273,1.9025769765264648,-0.0016001600160016002
128,2.5,-0.3767046875,0.13798848595000002,0.002462916929060814,-2.1095726388998632,-1.927751664869444,0.0006676136363636363,1.5926291511631736,0.0032003200320032004
